log_id,employee_code,employee_name,method,action,device_id,device_name,check_time,location
L4005,EMP-2044,Nguyß╗àn V─ân 44,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:12:00,HCM
L4006,EMP-2045,Nguyß╗àn V─ân 45,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:18:00,HCM
L4007,EMP-2045,Nguyß╗àn V─ân 45,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:02:00,HCM
L4008,EMP-2046,Nguyß╗àn V─ân 46,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:55:00,HCM
L4009,EMP-2046,Nguyß╗àn V─ân 46,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:16:00,HCM
L4010,EMP-2047,Nguyß╗àn V─ân 47,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:53:00,HCM
L4011,EMP-2047,Nguyß╗àn V─ân 47,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:00:00,HCM
L4012,EMP-2048,Nguyß╗àn V─ân 48,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:57:00,HCM
L4013,EMP-2048,Nguyß╗àn V─ân 48,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:08:00,HCM
L4014,EMP-2049,Nguyß╗àn V─ân 49,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:59:00,HCM
L4015,EMP-2049,Nguyß╗àn V─ân 49,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:05:00,HCM
L4016,EMP-2050,Nguyß╗àn V─ân 50,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:52:00,HCM
L4017,EMP-2050,Nguyß╗àn V─ân 50,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:12:00,HCM
L4018,EMP-2052,Nguyß╗àn V─ân 52,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:57:00,HCM
L4019,EMP-2052,Nguyß╗àn V─ân 52,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:08:00,HCM
L4020,EMP-2053,Nguyß╗àn V─ân 53,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:51:00,HCM
L4021,EMP-2053,Nguyß╗àn V─ân 53,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:41:00,HCM
L4022,EMP-2054,Nguyß╗àn V─ân 54,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:58:00,HCM
L4023,EMP-2054,Nguyß╗àn V─ân 54,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:02:00,HCM
L4024,EMP-2055,Nguyß╗àn V─ân 55,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:51:00,HCM
L4025,EMP-2055,Nguyß╗àn V─ân 55,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:46:00,HCM
L4026,EMP-2057,Nguyß╗àn V─ân 57,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:59:00,HCM
L4027,EMP-2057,Nguyß╗àn V─ân 57,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:03:00,HCM
L4028,EMP-2058,Nguyß╗àn V─ân 58,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:00:00,HCM
L4029,EMP-2058,Nguyß╗àn V─ân 58,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:14:00,HCM
L4030,EMP-2059,Nguyß╗àn V─ân 59,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:57:00,HCM
L4031,EMP-2059,Nguyß╗àn V─ân 59,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:29:00,HCM
L4032,EMP-2060,Nguyß╗àn V─ân 60,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:01:00,HCM
L4033,EMP-2060,Nguyß╗àn V─ân 60,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:02:00,HCM
L4034,EMP-2061,Nguyß╗àn V─ân 61,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:01:00,HCM
L4035,EMP-2061,Nguyß╗àn V─ân 61,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:28:00,HCM
L4036,EMP-2062,Nguyß╗àn V─ân 62,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:55:00,HCM
L4037,EMP-2063,Nguyß╗àn V─ân 63,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:53:00,HCM
L4038,EMP-2063,Nguyß╗àn V─ân 63,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:26:00,HCM
L4039,EMP-2064,Nguyß╗àn V─ân 64,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:51:00,HCM
L4040,EMP-2064,Nguyß╗àn V─ân 64,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:14:00,HCM
L4041,EMP-2066,Nguyß╗àn V─ân 66,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:09:00,HCM
L4042,EMP-2066,Nguyß╗àn V─ân 66,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:10:00,HCM
L4043,EMP-2067,Nguyß╗àn V─ân 67,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:03:00,HCM
L4044,EMP-2067,Nguyß╗àn V─ân 67,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:00:00,HCM
L4045,EMP-2068,Nguyß╗àn V─ân 68,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:57:00,HCM
L4046,EMP-2068,Nguyß╗àn V─ân 68,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:57:00,HCM
L4047,EMP-2069,Nguyß╗àn V─ân 69,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:04:00,HCM
L4048,EMP-2069,Nguyß╗àn V─ân 69,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:01:00,HCM
L4049,EMP-2070,Nguyß╗àn V─ân 70,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:55:00,HCM
L4050,EMP-2070,Nguyß╗àn V─ân 70,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:05:00,HCM
L4051,EMP-2071,Nguyß╗àn V─ân 71,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:58:00,HCM
L4052,EMP-2071,Nguyß╗àn V─ân 71,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:08:00,HCM
L4053,EMP-2073,Nguyß╗àn V─ân 73,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:59:00,HCM
L4054,EMP-2073,Nguyß╗àn V─ân 73,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:16:00,HCM
L4055,EMP-2074,Nguyß╗àn V─ân 74,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:03:00,HCM
L4056,EMP-2074,Nguyß╗àn V─ân 74,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:10:00,HCM
L4057,EMP-2075,Nguyß╗àn V─ân 75,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:52:00,HCM
L4058,EMP-2075,Nguyß╗àn V─ân 75,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:12:00,HCM
L4059,EMP-2076,Nguyß╗àn V─ân 76,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:51:00,HCM
L4060,EMP-2076,Nguyß╗àn V─ân 76,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:04:00,HCM
L4061,EMP-2077,Nguyß╗àn V─ân 77,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:24:00,HCM
L4062,EMP-2077,Nguyß╗àn V─ân 77,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:07:00,HCM
L4063,EMP-2078,Nguyß╗àn V─ân 78,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:56:00,HCM
L4064,EMP-2078,Nguyß╗àn V─ân 78,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:12:00,HCM
L4065,EMP-2079,Nguyß╗àn V─ân 79,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:02:00,HCM
L4066,EMP-2079,Nguyß╗àn V─ân 79,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:13:00,HCM
L4067,EMP-2080,Nguyß╗àn V─ân 80,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:53:00,HCM
L4068,EMP-2080,Nguyß╗àn V─ân 80,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:03:00,HCM
L4069,EMP-2081,Nguyß╗àn V─ân 81,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:59:00,HCM
L4070,EMP-2081,Nguyß╗àn V─ân 81,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:01:00,HCM
L4071,EMP-2082,Nguyß╗àn V─ân 82,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:02:00,HCM
L4072,EMP-2082,Nguyß╗àn V─ân 82,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:01:00,HCM
L4073,EMP-2083,Nguyß╗àn V─ân 83,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:01:00,HCM
L4074,EMP-2083,Nguyß╗àn V─ân 83,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:10:00,HCM
L4075,EMP-2084,Nguyß╗àn V─ân 84,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:00:00,HCM
L4076,EMP-2084,Nguyß╗àn V─ân 84,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:12:00,HCM
L4077,EMP-2085,Nguyß╗àn V─ân 85,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:58:00,HCM
L4078,EMP-2085,Nguyß╗àn V─ân 85,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:04:00,HCM
L4079,EMP-2086,Nguyß╗àn V─ân 86,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:59:00,HCM
L4080,EMP-2086,Nguyß╗àn V─ân 86,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:18:00,HCM
L4081,EMP-2087,Nguyß╗àn V─ân 87,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:03:00,HCM
L4082,EMP-2087,Nguyß╗àn V─ân 87,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:12:00,HCM
L4083,EMP-2088,Nguyß╗àn V─ân 88,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:00:00,HCM
L4084,EMP-2088,Nguyß╗àn V─ân 88,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:02:00,HCM
L4085,EMP-2089,Nguyß╗àn V─ân 89,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:04:00,HCM
L4086,EMP-2089,Nguyß╗àn V─ân 89,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:12:00,HCM
L4087,EMP-2090,Nguyß╗àn V─ân 90,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:11:00,HCM
L4088,EMP-2091,Nguyß╗àn V─ân 91,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:56:00,HCM
L4089,EMP-2091,Nguyß╗àn V─ân 91,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:09:00,HCM
L4090,EMP-2092,Nguyß╗àn V─ân 92,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:51:00,HCM
L4091,EMP-2092,Nguyß╗àn V─ân 92,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:01:00,HCM
L4092,EMP-2093,Nguyß╗àn V─ân 93,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:55:00,HCM
L4093,EMP-2093,Nguyß╗àn V─ân 93,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:00:00,HCM
L4094,EMP-2094,Nguyß╗àn V─ân 94,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:56:00,HCM
L4095,EMP-2094,Nguyß╗àn V─ân 94,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:04:00,HCM
L4096,EMP-2095,Nguyß╗àn V─ân 95,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:59:00,HCM
L4097,EMP-2095,Nguyß╗àn V─ân 95,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:02:00,HCM
L4098,EMP-2096,Nguyß╗àn V─ân 96,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:58:00,HCM
L4099,EMP-2096,Nguyß╗àn V─ân 96,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:11:00,HCM
L4100,EMP-2097,Nguyß╗àn V─ân 97,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:03:00,HCM
L4101,EMP-2097,Nguyß╗àn V─ân 97,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:06:00,HCM
L4102,EMP-2098,Nguyß╗àn V─ân 98,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 07:59:00,HCM
L4103,EMP-2098,Nguyß╗àn V─ân 98,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 16:21:00,HCM
L4104,EMP-2100,Nguyß╗àn V─ân 100,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:51:00,HCM
L4105,EMP-2100,Nguyß╗àn V─ân 100,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:01:00,HCM
L4106,EMP-6090,TRß║ªN V─éN ANH,Fingerprint,CheckIn,D01,Main Gate,2026-01-26 08:02:00,HCM
L4107,EMP-6090,TRß║ªN V─éN ANH,Fingerprint,CheckOut,D01,Main Gate,2026-01-26 17:07:00,HCM
L4108,GD-001,Phß║ím Minh H├╣ng,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:51:00,HCM
L4109,GD-001,Phß║ím Minh H├╣ng,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:03:00,HCM
L4110,NS-001,Nguyß╗àn Thß╗ï Mai,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:52:00,HCM
L4111,NS-001,Nguyß╗àn Thß╗ï Mai,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 16:57:00,HCM
L4112,IT-002,Trß║ºn Thanh B├¼nh,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:01:00,HCM
L4113,IT-003,Ho├áng Thu Ph╞░╞íng,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:03:00,HCM
L4114,IT-003,Ho├áng Thu Ph╞░╞íng,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 16:26:00,HCM
L4115,EMP-2001,Nguyß╗àn V─ân 1,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:44:00,HCM
L4116,EMP-2001,Nguyß╗àn V─ân 1,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:09:00,HCM
L4117,EMP-2002,Nguyß╗àn V─ân 2,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:28:00,HCM
L4118,EMP-2002,Nguyß╗àn V─ân 2,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:07:00,HCM
L4119,EMP-2003,NGUYß╗äN V─éN 3,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:54:00,HCM
L4120,EMP-2003,NGUYß╗äN V─éN 3,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:06:00,HCM
L4121,EMP-2004,Nguyß╗àn V─ân 4,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:56:00,HCM
L4122,EMP-2004,Nguyß╗àn V─ân 4,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:13:00,HCM
L4123,EMP-2005,Nguyß╗àn V─ân 5,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:00:00,HCM
L4124,EMP-2006,Nguyß╗àn V─ân 6,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:02:00,HCM
L4125,EMP-2006,Nguyß╗àn V─ân 6,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:05:00,HCM
L4126,EMP-2007,Nguyß╗àn V─ân 7,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:59:00,HCM
L4127,EMP-2007,Nguyß╗àn V─ân 7,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:00:00,HCM
L4128,EMP-2008,Nguyß╗àn V─ân 8,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:01:00,HCM
L4129,EMP-2008,Nguyß╗àn V─ân 8,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:09:00,HCM
L4130,EMP-2009,Nguyß╗àn V─ân 9,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:58:00,HCM
L4131,EMP-2009,Nguyß╗àn V─ân 9,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:08:00,HCM
L4132,EMP-2010,Nguyß╗àn V─ân 10,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:01:00,HCM
L4133,EMP-2010,Nguyß╗àn V─ân 10,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:03:00,HCM
L4134,EMP-2011,Nguyß╗àn V─ân 11,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:00:00,HCM
L4135,EMP-2011,Nguyß╗àn V─ân 11,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:02:00,HCM
L4136,EMP-2013,Nguyß╗àn V─ân 13,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:58:00,HCM
L4137,EMP-2013,Nguyß╗àn V─ân 13,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:00:00,HCM
L4138,EMP-2014,Nguyß╗àn V─ân 14,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:00:00,HCM
L4139,EMP-2014,Nguyß╗àn V─ân 14,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:07:00,HCM
L4140,EMP-2015,Nguyß╗àn V─ân 15,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:00:00,HCM
L4141,EMP-2015,Nguyß╗àn V─ân 15,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:09:00,HCM
L4142,EMP-2016,Nguyß╗àn V─ân 16,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:51:00,HCM
L4143,EMP-2016,Nguyß╗àn V─ân 16,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:09:00,HCM
L4144,EMP-2017,Nguyß╗àn V─ân 17,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:55:00,HCM
L4145,EMP-2017,Nguyß╗àn V─ân 17,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 16:43:00,HCM
L4146,EMP-2018,Nguyß╗àn V─ân 18,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:57:00,HCM
L4147,EMP-2018,Nguyß╗àn V─ân 18,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:04:00,HCM
L4148,EMP-2019,Nguyß╗àn V─ân 19,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:04:00,HCM
L4149,EMP-2019,Nguyß╗àn V─ân 19,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:10:00,HCM
L4150,EMP-2020,Nguyß╗àn V─ân 20,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:55:00,HCM
L4151,EMP-2020,Nguyß╗àn V─ân 20,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:14:00,HCM
L4152,EMP-2021,Nguyß╗àn V─ân 21,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:59:00,HCM
L4153,EMP-2021,Nguyß╗àn V─ân 21,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:01:00,HCM
L4154,EMP-2022,Nguyß╗àn V─ân 22,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:50:00,HCM
L4155,EMP-2022,Nguyß╗àn V─ân 22,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:04:00,HCM
L4156,EMP-2023,Nguyß╗àn V─ân 23,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:50:00,HCM
L4157,EMP-2023,Nguyß╗àn V─ân 23,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:08:00,HCM
L4158,EMP-2024,Nguyß╗àn V─ân 24,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:01:00,HCM
L4159,EMP-2024,Nguyß╗àn V─ân 24,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:09:00,HCM
L4160,EMP-2025,Nguyß╗àn V─ân 25,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:51:00,HCM
L4161,EMP-2025,Nguyß╗àn V─ân 25,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:08:00,HCM
L4162,EMP-2026,Nguyß╗àn V─ân 26,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:01:00,HCM
L4163,EMP-2026,Nguyß╗àn V─ân 26,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:14:00,HCM
L4164,EMP-2027,Nguyß╗àn V─ân 27,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:58:00,HCM
L4165,EMP-2027,Nguyß╗àn V─ân 27,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:05:00,HCM
L4166,EMP-2028,Nguyß╗àn V─ân 28,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:43:00,HCM
L4167,EMP-2028,Nguyß╗àn V─ân 28,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:09:00,HCM
L4168,EMP-2029,Nguyß╗àn V─ân 29,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:01:00,HCM
L4169,EMP-2029,Nguyß╗àn V─ân 29,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:05:00,HCM
L4170,EMP-2030,Nguyß╗àn V─ân 30,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:57:00,HCM
L4171,EMP-2030,Nguyß╗àn V─ân 30,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:07:00,HCM
L4172,EMP-2031,Nguyß╗àn V─ân 31,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:25:00,HCM
L4173,EMP-2031,Nguyß╗àn V─ân 31,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:01:00,HCM
L4174,EMP-2032,Nguyß╗àn V─ân 32,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:03:00,HCM
L4175,EMP-2032,Nguyß╗àn V─ân 32,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:10:00,HCM
L4176,EMP-2033,Nguyß╗àn V─ân 33,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:03:00,HCM
L4177,EMP-2034,Nguyß╗àn V─ân 34,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:51:00,HCM
L4178,EMP-2034,Nguyß╗àn V─ân 34,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:11:00,HCM
L4179,EMP-2035,Nguyß╗àn V─ân 35,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:25:00,HCM
L4180,EMP-2035,Nguyß╗àn V─ân 35,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:02:00,HCM
L4181,EMP-2036,Nguyß╗àn V─ân 36,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:51:00,HCM
L4182,EMP-2036,Nguyß╗àn V─ân 36,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 16:59:00,HCM
L4183,EMP-2037,Nguyß╗àn V─ân 37,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:01:00,HCM
L4184,EMP-2037,Nguyß╗àn V─ân 37,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:05:00,HCM
L4185,EMP-2038,Nguyß╗àn V─ân 38,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:04:00,HCM
L4186,EMP-2038,Nguyß╗àn V─ân 38,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:00:00,HCM
L4187,EMP-2039,Nguyß╗àn V─ân 39,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:50:00,HCM
L4188,EMP-2039,Nguyß╗àn V─ân 39,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:09:00,HCM
L4189,EMP-2040,Nguyß╗àn V─ân 40,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:00:00,HCM
L4190,EMP-2040,Nguyß╗àn V─ân 40,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 16:27:00,HCM
L4191,EMP-2041,Nguyß╗àn V─ân 41,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:56:00,HCM
L4192,EMP-2041,Nguyß╗àn V─ân 41,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:07:00,HCM
L4193,EMP-2042,Nguyß╗àn V─ân 42,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:02:00,HCM
L4194,EMP-2042,Nguyß╗àn V─ân 42,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:05:00,HCM
L4195,EMP-2043,Nguyß╗àn V─ân 43,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:01:00,HCM
L4196,EMP-2043,Nguyß╗àn V─ân 43,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:02:00,HCM
L4197,EMP-2044,Nguyß╗àn V─ân 44,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:43:00,HCM
L4198,EMP-2044,Nguyß╗àn V─ân 44,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:07:00,HCM
L4199,EMP-2045,Nguyß╗àn V─ân 45,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:00:00,HCM
L4200,EMP-2045,Nguyß╗àn V─ân 45,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:12:00,HCM
L4201,EMP-2046,Nguyß╗àn V─ân 46,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:53:00,HCM
L4202,EMP-2046,Nguyß╗àn V─ân 46,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:07:00,HCM
L4203,EMP-2047,Nguyß╗àn V─ân 47,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:54:00,HCM
L4204,EMP-2047,Nguyß╗àn V─ân 47,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 16:18:00,HCM
L4205,EMP-2048,Nguyß╗àn V─ân 48,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:59:00,HCM
L4206,EMP-2048,Nguyß╗àn V─ân 48,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:05:00,HCM
L4207,EMP-2049,Nguyß╗àn V─ân 49,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:53:00,HCM
L4208,EMP-2049,Nguyß╗àn V─ân 49,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:11:00,HCM
L4209,EMP-2050,Nguyß╗àn V─ân 50,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:59:00,HCM
L4210,EMP-2050,Nguyß╗àn V─ân 50,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:04:00,HCM
L4211,EMP-2051,Nguyß╗àn V─ân 51,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:50:00,HCM
L4212,EMP-2051,Nguyß╗àn V─ân 51,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:05:00,HCM
L4213,EMP-2053,Nguyß╗àn V─ân 53,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 07:53:00,HCM
L4214,EMP-2053,Nguyß╗àn V─ân 53,Fingerprint,CheckOut,D01,Main Gate,2026-01-27 17:00:00,HCM
L4215,EMP-2054,Nguyß╗àn V─ân 54,Fingerprint,CheckIn,D01,Main Gate,2026-01-27 08:38:00,HCM
